fulcrum_id,fulcrum_parent_id,fulcrum_record_id,version,latitude,longitude,geometry,created_at,updated_at,created_by,updated_by,s_label
4be4557c-fa75-442e-8328-fc0e515bb96c,143a6633-0a42-467f-8be3-ff6ce0eada96,143a6633-0a42-467f-8be3-ff6ce0eada96,1,42.0565853,-87.6738724,POINT (-87.6738724 42.0565853),2021-07-01 21:37:03 UTC,2021-07-01 21:37:19 UTC,emily.koury@northwestern.edu,emily.koury@northwestern.edu,S-14562
a72e0b6b-6980-439d-ade6-c26884d298bf,143a6633-0a42-467f-8be3-ff6ce0eada96,143a6633-0a42-467f-8be3-ff6ce0eada96,1,42.056583,-87.6738736,POINT (-87.6738736 42.056583),2021-07-01 21:37:20 UTC,2021-07-01 21:37:31 UTC,emily.koury@northwestern.edu,emily.koury@northwestern.edu,S-14563
67b5873a-8eef-4438-8e46-d8fd119ab04b,143a6633-0a42-467f-8be3-ff6ce0eada96,143a6633-0a42-467f-8be3-ff6ce0eada96,1,42.0565696,-87.6738832,POINT (-87.6738832 42.0565696),2021-07-01 21:37:33 UTC,2021-07-01 21:37:45 UTC,emily.koury@northwestern.edu,emily.koury@northwestern.edu,S-14564
f588d48e-6a6b-4cc7-9aaf-afa757971c2c,143a6633-0a42-467f-8be3-ff6ce0eada96,143a6633-0a42-467f-8be3-ff6ce0eada96,1,42.0565671,-87.6738655,POINT (-87.6738655 42.0565671),2021-07-01 21:37:49 UTC,2021-07-01 21:38:01 UTC,emily.koury@northwestern.edu,emily.koury@northwestern.edu,S-14745
4ed59bea-06c0-4cdf-b058-11198870df0c,143a6633-0a42-467f-8be3-ff6ce0eada96,143a6633-0a42-467f-8be3-ff6ce0eada96,1,42.056592,-87.6738671,POINT (-87.6738671 42.056592),2021-07-01 21:38:03 UTC,2021-07-01 21:38:15 UTC,emily.koury@northwestern.edu,emily.koury@northwestern.edu,S-14546
a5acf362-fe34-4d96-98d1-353929a93467,143a6633-0a42-467f-8be3-ff6ce0eada96,143a6633-0a42-467f-8be3-ff6ce0eada96,1,42.0565719,-87.6738788,POINT (-87.6738788 42.0565719),2021-07-01 21:38:17 UTC,2021-07-01 21:38:29 UTC,emily.koury@northwestern.edu,emily.koury@northwestern.edu,S-14547
73f4173b-aa1f-463d-97ae-68ccc34fd6b0,63411a1d-ebeb-4465-a8f5-05277a849bab,63411a1d-ebeb-4465-a8f5-05277a849bab,1,42.0565788,-87.6738672,POINT (-87.6738672 42.0565788),2021-07-01 21:49:08 UTC,2021-07-01 21:49:23 UTC,emily.koury@northwestern.edu,emily.koury@northwestern.edu,S-14561
f61072c2-93b0-47aa-9192-b6f7ca9f4caf,63411a1d-ebeb-4465-a8f5-05277a849bab,63411a1d-ebeb-4465-a8f5-05277a849bab,1,42.0565721,-87.6738638,POINT (-87.6738638 42.0565721),2021-07-01 21:49:24 UTC,2021-07-01 21:50:10 UTC,emily.koury@northwestern.edu,emily.koury@northwestern.edu,S-14617
9f1e2c43-89ac-41ab-a4d7-448dd657bdeb,63411a1d-ebeb-4465-a8f5-05277a849bab,63411a1d-ebeb-4465-a8f5-05277a849bab,1,42.0565688,-87.6738565,POINT (-87.6738565 42.0565688),2021-07-01 21:50:19 UTC,2021-07-01 21:50:32 UTC,emily.koury@northwestern.edu,emily.koury@northwestern.edu,S-14618
2c5a5e4e-1549-4db4-b22d-a3723fc711b1,63411a1d-ebeb-4465-a8f5-05277a849bab,63411a1d-ebeb-4465-a8f5-05277a849bab,1,42.0565892,-87.6738759,POINT (-87.6738759 42.0565892),2021-07-01 21:50:35 UTC,2021-07-01 21:50:44 UTC,emily.koury@northwestern.edu,emily.koury@northwestern.edu,S-14619
d923748c-f462-4c9c-baca-a7c624d009d2,63411a1d-ebeb-4465-a8f5-05277a849bab,63411a1d-ebeb-4465-a8f5-05277a849bab,1,42.0565728,-87.6738904,POINT (-87.6738904 42.0565728),2021-07-01 21:50:50 UTC,2021-07-01 21:50:58 UTC,emily.koury@northwestern.edu,emily.koury@northwestern.edu,S-14620
8283c31c-0838-4c8e-9f94-f0a62921ecfd,63411a1d-ebeb-4465-a8f5-05277a849bab,63411a1d-ebeb-4465-a8f5-05277a849bab,1,42.0565866,-87.6738689,POINT (-87.6738689 42.0565866),2021-07-01 21:51:01 UTC,2021-07-01 21:51:10 UTC,emily.koury@northwestern.edu,emily.koury@northwestern.edu,S-14629
594c0a31-3a43-44e2-8251-58c96cdff6aa,32048d82-7a2d-426b-b803-3f41c29589e4,32048d82-7a2d-426b-b803-3f41c29589e4,1,42.0565696,-87.6738745,POINT (-87.6738745 42.0565696),2021-07-02 15:36:11 UTC,2021-07-02 15:36:28 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,S-14666
90bb9e0a-f089-4f78-848a-c50682b1c6c4,32048d82-7a2d-426b-b803-3f41c29589e4,32048d82-7a2d-426b-b803-3f41c29589e4,1,42.0565763,-87.6738359,POINT (-87.6738359 42.0565763),2021-07-02 15:36:29 UTC,2021-07-02 15:36:39 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,S-14665
d013fa28-eb1a-4145-8169-98b811cf3547,c8e4c8d4-a0e8-486a-bb76-495a690128a3,c8e4c8d4-a0e8-486a-bb76-495a690128a3,1,42.0565487,-87.6736738,POINT (-87.6736738 42.0565487),2021-07-02 15:41:15 UTC,2021-07-02 15:41:25 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,S-14684
501d4ee4-5352-4d19-aaaf-5158d5de536c,c8e4c8d4-a0e8-486a-bb76-495a690128a3,c8e4c8d4-a0e8-486a-bb76-495a690128a3,1,42.0565759,-87.6739094,POINT (-87.6739094 42.0565759),2021-07-02 15:41:29 UTC,2021-07-02 15:41:38 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,S-14683
270e27cb-1f94-4526-8029-b746f9de4341,c8e4c8d4-a0e8-486a-bb76-495a690128a3,c8e4c8d4-a0e8-486a-bb76-495a690128a3,1,42.0565755,-87.6738874,POINT (-87.6738874 42.0565755),2021-07-02 15:41:40 UTC,2021-07-02 15:41:51 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,S-14671
c7ed764e-954a-4d19-b279-192a3b9c05ed,c8e4c8d4-a0e8-486a-bb76-495a690128a3,c8e4c8d4-a0e8-486a-bb76-495a690128a3,1,42.056558,-87.6738801,POINT (-87.6738801 42.056558),2021-07-02 15:41:52 UTC,2021-07-02 15:42:01 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,S-14757
fa86c10a-479e-490c-86c5-422aa4d58198,c8e4c8d4-a0e8-486a-bb76-495a690128a3,c8e4c8d4-a0e8-486a-bb76-495a690128a3,1,42.056575,-87.6738854,POINT (-87.6738854 42.056575),2021-07-02 15:42:03 UTC,2021-07-02 15:42:12 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,S-14668
9a561495-0fed-47a3-b7b0-1d6d0ee6864b,c8e4c8d4-a0e8-486a-bb76-495a690128a3,c8e4c8d4-a0e8-486a-bb76-495a690128a3,1,42.0565765,-87.6739084,POINT (-87.6739084 42.0565765),2021-07-02 15:42:15 UTC,2021-07-02 15:42:23 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,S-14667
87b307b1-a95f-4802-8026-de3b26282b9e,930cae77-309a-4932-a32f-e0213867b979,930cae77-309a-4932-a32f-e0213867b979,1,42.0565726,-87.6738793,POINT (-87.6738793 42.0565726),2021-07-02 15:47:34 UTC,2021-07-02 15:47:44 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,S-14708
167b0aea-6403-40d4-8b59-f29da162cdf0,930cae77-309a-4932-a32f-e0213867b979,930cae77-309a-4932-a32f-e0213867b979,1,42.0565736,-87.6738862,POINT (-87.6738862 42.0565736),2021-07-02 15:47:45 UTC,2021-07-02 15:47:58 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,S-14707
e8b771c8-34b4-401b-a4be-88cc50c72206,930cae77-309a-4932-a32f-e0213867b979,930cae77-309a-4932-a32f-e0213867b979,1,42.0565735,-87.6738942,POINT (-87.6738942 42.0565735),2021-07-02 15:47:59 UTC,2021-07-02 15:48:07 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,S-14706
cee4f467-ad4a-42bd-826c-60d4aa5e6526,930cae77-309a-4932-a32f-e0213867b979,930cae77-309a-4932-a32f-e0213867b979,1,42.0565708,-87.6738463,POINT (-87.6738463 42.0565708),2021-07-02 15:48:08 UTC,2021-07-02 15:48:18 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,S-14705
be4a7c6e-2811-4622-9882-6b2cda234f56,4c8c65db-e32d-4bef-a0d9-1ea868a9b8f4,4c8c65db-e32d-4bef-a0d9-1ea868a9b8f4,1,42.056573,-87.6739085,POINT (-87.6739085 42.056573),2021-07-02 15:54:06 UTC,2021-07-02 15:54:20 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,S-14694
3f73a665-be63-432a-9f2e-950a3c3308cf,4c8c65db-e32d-4bef-a0d9-1ea868a9b8f4,4c8c65db-e32d-4bef-a0d9-1ea868a9b8f4,1,42.0565944,-87.6738709,POINT (-87.6738709 42.0565944),2021-07-02 15:54:21 UTC,2021-07-02 15:54:45 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,S-14693
b9d1517a-2758-4612-8b4d-fdc29c806bfd,b2cd300d-50df-4f82-b950-bb0ba15b4e5a,b2cd300d-50df-4f82-b950-bb0ba15b4e5a,1,42.0565779,-87.6738055,POINT (-87.6738055 42.0565779),2021-07-02 16:01:21 UTC,2021-07-02 16:01:30 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,S-14695
221709e6-1a70-4335-ac37-0fcb5aad7760,2b27f607-b72b-4ddb-9413-da2c1633b905,2b27f607-b72b-4ddb-9413-da2c1633b905,1,42.0565792,-87.6739009,POINT (-87.6739009 42.0565792),2021-07-02 16:07:01 UTC,2021-07-02 16:07:10 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,S-14759
efc75a56-63fb-4e0f-8ffd-bfe8973ae0d2,2b27f607-b72b-4ddb-9413-da2c1633b905,2b27f607-b72b-4ddb-9413-da2c1633b905,1,42.0565725,-87.6738908,POINT (-87.6738908 42.0565725),2021-07-02 16:07:11 UTC,2021-07-02 16:07:23 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,S-14760
c637e625-1564-4ca0-9045-21d7496e8a6f,2b27f607-b72b-4ddb-9413-da2c1633b905,2b27f607-b72b-4ddb-9413-da2c1633b905,1,42.0565365,-87.6738862,POINT (-87.6738862 42.0565365),2021-07-02 16:07:24 UTC,2021-07-02 16:07:37 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,S-14588
6cb44090-259b-4a3c-924a-15e477566bb7,2b27f607-b72b-4ddb-9413-da2c1633b905,2b27f607-b72b-4ddb-9413-da2c1633b905,1,42.0565745,-87.6739052,POINT (-87.6739052 42.0565745),2021-07-02 16:07:38 UTC,2021-07-02 16:07:49 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,S-14587
5ea34772-4170-40ca-8fbb-60dd777dbaea,2b27f607-b72b-4ddb-9413-da2c1633b905,2b27f607-b72b-4ddb-9413-da2c1633b905,1,42.0565765,-87.6738824,POINT (-87.6738824 42.0565765),2021-07-02 16:07:50 UTC,2021-07-02 16:07:58 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,S-14586
403bfbc8-7518-4e86-ba5c-99e9552daecb,39b48052-a6b5-4d5a-a1cc-f040562f6b76,39b48052-a6b5-4d5a-a1cc-f040562f6b76,1,42.0566101,-87.6738464,POINT (-87.6738464 42.0566101),2021-07-08 16:30:30 UTC,2021-07-08 16:30:57 UTC,emily.koury@northwestern.edu,emily.koury@northwestern.edu,S-14713
18846e3b-cb5a-4000-a0a4-5154b28bd8ff,39b48052-a6b5-4d5a-a1cc-f040562f6b76,39b48052-a6b5-4d5a-a1cc-f040562f6b76,1,42.0566076,-87.6738485,POINT (-87.6738485 42.0566076),2021-07-08 16:31:01 UTC,2021-07-08 16:31:14 UTC,emily.koury@northwestern.edu,emily.koury@northwestern.edu,S-14714
0b345d27-c139-446c-9e89-ed90b0861f3f,39b48052-a6b5-4d5a-a1cc-f040562f6b76,39b48052-a6b5-4d5a-a1cc-f040562f6b76,1,42.0566026,-87.6738417,POINT (-87.6738417 42.0566026),2021-07-08 16:31:19 UTC,2021-07-08 16:31:29 UTC,emily.koury@northwestern.edu,emily.koury@northwestern.edu,S-14715
caf265ca-1f5d-4b71-a16f-ccacd2f01274,39b48052-a6b5-4d5a-a1cc-f040562f6b76,39b48052-a6b5-4d5a-a1cc-f040562f6b76,1,42.056616,-87.6738426,POINT (-87.6738426 42.056616),2021-07-08 16:31:33 UTC,2021-07-08 16:31:44 UTC,emily.koury@northwestern.edu,emily.koury@northwestern.edu,S-14716
936f9b88-275e-4d4d-857a-f4a36062e6aa,39b48052-a6b5-4d5a-a1cc-f040562f6b76,39b48052-a6b5-4d5a-a1cc-f040562f6b76,1,42.0566131,-87.6738475,POINT (-87.6738475 42.0566131),2021-07-08 16:31:47 UTC,2021-07-08 16:31:58 UTC,emily.koury@northwestern.edu,emily.koury@northwestern.edu,S-14701
40841e5b-b03d-4fac-8665-47aaeedd6789,007ef21a-0bc8-4f82-ad0f-e4ed3b0084a9,007ef21a-0bc8-4f82-ad0f-e4ed3b0084a9,1,42.0566203,-87.6738669,POINT (-87.6738669 42.0566203),2021-07-08 16:19:24 UTC,2021-07-08 16:19:40 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,S-14511
8a5494d6-9843-4854-9f11-f70811006dfc,007ef21a-0bc8-4f82-ad0f-e4ed3b0084a9,007ef21a-0bc8-4f82-ad0f-e4ed3b0084a9,1,42.0566288,-87.6738662,POINT (-87.6738662 42.0566288),2021-07-08 16:19:42 UTC,2021-07-08 16:19:54 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,S-14510
e54d1029-9937-489e-81e4-40094e24a12d,007ef21a-0bc8-4f82-ad0f-e4ed3b0084a9,007ef21a-0bc8-4f82-ad0f-e4ed3b0084a9,1,42.0566268,-87.6738585,POINT (-87.6738585 42.0566268),2021-07-08 16:19:55 UTC,2021-07-08 16:20:04 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,S-14509
6005fd5b-8cde-4a3d-b85c-c626ac710eb7,007ef21a-0bc8-4f82-ad0f-e4ed3b0084a9,007ef21a-0bc8-4f82-ad0f-e4ed3b0084a9,1,42.0566162,-87.673843,POINT (-87.673843 42.0566162),2021-07-08 16:20:06 UTC,2021-07-08 16:20:17 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,S-14516
84d0d8cd-2ada-457b-8d49-ca50e6c73270,007ef21a-0bc8-4f82-ad0f-e4ed3b0084a9,007ef21a-0bc8-4f82-ad0f-e4ed3b0084a9,1,42.0566179,-87.6738432,POINT (-87.6738432 42.0566179),2021-07-08 16:20:19 UTC,2021-07-08 16:20:27 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,S-14515
9c7a160d-f192-48be-bead-399b76df0b95,c1ad7994-70ce-4cfe-b3cf-8cd1f71597f5,c1ad7994-70ce-4cfe-b3cf-8cd1f71597f5,1,42.0566095,-87.6738367,POINT (-87.6738367 42.0566095),2021-07-08 16:24:07 UTC,2021-07-08 16:24:15 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,S-14507
0a2a7ecc-1286-44e4-be88-a9c35fd17b1c,c1ad7994-70ce-4cfe-b3cf-8cd1f71597f5,c1ad7994-70ce-4cfe-b3cf-8cd1f71597f5,1,42.0566111,-87.6738456,POINT (-87.6738456 42.0566111),2021-07-08 16:24:17 UTC,2021-07-08 16:24:26 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,S-14506
6444e4b4-4276-4339-a71d-7d89f5a856ff,c1ad7994-70ce-4cfe-b3cf-8cd1f71597f5,c1ad7994-70ce-4cfe-b3cf-8cd1f71597f5,1,42.0566171,-87.6738393,POINT (-87.6738393 42.0566171),2021-07-08 16:24:27 UTC,2021-07-08 16:24:37 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,S-14505
868da2c9-f7ea-4f2b-a267-87fa97ab4eac,c1ad7994-70ce-4cfe-b3cf-8cd1f71597f5,c1ad7994-70ce-4cfe-b3cf-8cd1f71597f5,1,42.0566248,-87.6738652,POINT (-87.6738652 42.0566248),2021-07-08 16:24:38 UTC,2021-07-08 16:24:45 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,S-14512
3d7ab6d4-f482-42af-9c48-5cd16b236f1e,b372d1bc-0a06-4ede-b371-1cb85604edb1,b372d1bc-0a06-4ede-b371-1cb85604edb1,1,42.0566132,-87.6738436,POINT (-87.6738436 42.0566132),2021-07-08 16:31:25 UTC,2021-07-08 16:31:37 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,S-14734
54247158-b09e-4fd8-9606-cf8593ee9a8a,b372d1bc-0a06-4ede-b371-1cb85604edb1,b372d1bc-0a06-4ede-b371-1cb85604edb1,1,42.0566123,-87.6738402,POINT (-87.6738402 42.0566123),2021-07-08 16:31:39 UTC,2021-07-08 16:31:54 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,S-14758
521c5479-7d15-4c8b-a2cd-185e4617b5f0,9128b375-3274-42bf-9ab8-6f8f131117bd,9128b375-3274-42bf-9ab8-6f8f131117bd,1,42.0566281,-87.6738666,POINT (-87.6738666 42.0566281),2021-07-08 16:47:06 UTC,2021-07-08 16:47:35 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,S-14649
0bb12564-532d-4cfc-a82a-1a00729b6714,9128b375-3274-42bf-9ab8-6f8f131117bd,9128b375-3274-42bf-9ab8-6f8f131117bd,1,42.0566002,-87.6738299,POINT (-87.6738299 42.0566002),2021-07-08 16:48:01 UTC,2021-07-08 16:48:19 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,S-14688
fa55cf5a-0904-477b-81d2-774a7487d009,9128b375-3274-42bf-9ab8-6f8f131117bd,9128b375-3274-42bf-9ab8-6f8f131117bd,1,42.0566137,-87.673841,POINT (-87.673841 42.0566137),2021-07-08 16:48:20 UTC,2021-07-08 16:48:30 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,S-14687
6ecb7e54-6383-4431-b92f-ec308afd6ca5,9128b375-3274-42bf-9ab8-6f8f131117bd,9128b375-3274-42bf-9ab8-6f8f131117bd,1,42.0566136,-87.6738375,POINT (-87.6738375 42.0566136),2021-07-08 16:48:32 UTC,2021-07-08 16:48:45 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,S-14686
b5c3a454-919d-4573-a209-c141359396ed,9128b375-3274-42bf-9ab8-6f8f131117bd,9128b375-3274-42bf-9ab8-6f8f131117bd,1,42.0566126,-87.6738452,POINT (-87.6738452 42.0566126),2021-07-08 16:48:47 UTC,2021-07-08 16:49:06 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,S-14685
028f1346-d0a3-48c3-8669-6877e4510f23,ad92aba4-c8f3-4226-93b3-f0b34bc222d9,ad92aba4-c8f3-4226-93b3-f0b34bc222d9,1,42.0566097,-87.673851,POINT (-87.673851 42.0566097),2021-07-08 16:59:14 UTC,2021-07-08 16:59:32 UTC,emily.koury@northwestern.edu,emily.koury@northwestern.edu,S-14722
9307906b-ca2c-444a-9575-35ff335fc397,ad92aba4-c8f3-4226-93b3-f0b34bc222d9,ad92aba4-c8f3-4226-93b3-f0b34bc222d9,1,42.056606,-87.6738366,POINT (-87.6738366 42.056606),2021-07-08 16:59:35 UTC,2021-07-08 16:59:45 UTC,emily.koury@northwestern.edu,emily.koury@northwestern.edu,S-14723
3848ce51-00f2-4983-880b-d191c7e2649d,ad92aba4-c8f3-4226-93b3-f0b34bc222d9,ad92aba4-c8f3-4226-93b3-f0b34bc222d9,1,42.0566138,-87.6738382,POINT (-87.6738382 42.0566138),2021-07-08 16:59:51 UTC,2021-07-08 17:00:02 UTC,emily.koury@northwestern.edu,emily.koury@northwestern.edu,S-14724
e2251310-28e2-4e44-9943-b74b0f4ec252,ad92aba4-c8f3-4226-93b3-f0b34bc222d9,ad92aba4-c8f3-4226-93b3-f0b34bc222d9,1,42.0566099,-87.6738369,POINT (-87.6738369 42.0566099),2021-07-08 17:00:07 UTC,2021-07-08 17:00:18 UTC,emily.koury@northwestern.edu,emily.koury@northwestern.edu,S-14725
86341957-b5d7-4e36-8a30-eb7f5e5340d3,ad92aba4-c8f3-4226-93b3-f0b34bc222d9,ad92aba4-c8f3-4226-93b3-f0b34bc222d9,1,42.0566207,-87.6738618,POINT (-87.6738618 42.0566207),2021-07-08 17:00:25 UTC,2021-07-08 17:00:34 UTC,emily.koury@northwestern.edu,emily.koury@northwestern.edu,S-14726
b3cb72d4-7e9b-4fa2-8138-50fca382070f,18f931ad-df45-486d-8196-c64eadca2e22,18f931ad-df45-486d-8196-c64eadca2e22,1,42.056423642964276,-87.67395956796697,POINT (-87.67395956796697 42.056423642964276),2021-07-08 16:56:33 UTC,2021-07-08 16:57:50 UTC,sam.widmayer@northwestern.edu,sam.widmayer@northwestern.edu,S-14702
b3481471-4ef4-4651-84cb-f2f5c23d1f39,18f931ad-df45-486d-8196-c64eadca2e22,18f931ad-df45-486d-8196-c64eadca2e22,1,42.056439458137696,-87.67395162196401,POINT (-87.67395162196401 42.056439458137696),2021-07-08 16:58:10 UTC,2021-07-08 16:58:20 UTC,sam.widmayer@northwestern.edu,sam.widmayer@northwestern.edu,S-14703
71ec4779-8c36-4829-bf4f-4488950fb8b3,18f931ad-df45-486d-8196-c64eadca2e22,18f931ad-df45-486d-8196-c64eadca2e22,1,42.05640797669538,-87.67396651089075,POINT (-87.67396651089075 42.05640797669538),2021-07-08 16:58:32 UTC,2021-07-08 16:58:42 UTC,sam.widmayer@northwestern.edu,sam.widmayer@northwestern.edu,S-14704
9571698a-ff40-4802-9787-13a945b9e4d5,18f931ad-df45-486d-8196-c64eadca2e22,18f931ad-df45-486d-8196-c64eadca2e22,1,42.05643333535302,-87.67395520947586,POINT (-87.67395520947586 42.05643333535302),2021-07-08 16:58:46 UTC,2021-07-08 16:58:59 UTC,sam.widmayer@northwestern.edu,sam.widmayer@northwestern.edu,S-14727
fc912195-d0aa-406d-a5c5-08defea06080,18f931ad-df45-486d-8196-c64eadca2e22,18f931ad-df45-486d-8196-c64eadca2e22,1,42.056414156164124,-87.67397044335448,POINT (-87.67397044335448 42.056414156164124),2021-07-08 16:59:03 UTC,2021-07-08 16:59:39 UTC,sam.widmayer@northwestern.edu,sam.widmayer@northwestern.edu,S-14728
241c738a-da37-43e5-ade8-17a01db0902c,18f931ad-df45-486d-8196-c64eadca2e22,18f931ad-df45-486d-8196-c64eadca2e22,1,42.056423522919765,-87.6739530838048,POINT (-87.6739530838048 42.056423522919765),2021-07-08 16:59:41 UTC,2021-07-08 17:00:13 UTC,sam.widmayer@northwestern.edu,sam.widmayer@northwestern.edu,S-14741
73c80274-d843-4fa5-b2a0-35cdbd497620,f5d167aa-5d20-4cc6-82b6-94c2c64cb89d,f5d167aa-5d20-4cc6-82b6-94c2c64cb89d,1,42.056413641741734,-87.67396868472683,POINT (-87.67396868472683 42.056413641741734),2021-07-08 17:08:50 UTC,2021-07-08 17:09:02 UTC,sam.widmayer@northwestern.edu,sam.widmayer@northwestern.edu,S-14421
6c06a7de-6ddc-4fc9-bb60-6ca93ca87fb2,f5d167aa-5d20-4cc6-82b6-94c2c64cb89d,f5d167aa-5d20-4cc6-82b6-94c2c64cb89d,1,42.056413641741734,-87.67396868472683,POINT (-87.67396868472683 42.056413641741734),2021-07-08 17:09:04 UTC,2021-07-08 17:09:16 UTC,sam.widmayer@northwestern.edu,sam.widmayer@northwestern.edu,S-14422
9faf8931-29b6-489f-a145-5a4ceb17d035,f5d167aa-5d20-4cc6-82b6-94c2c64cb89d,f5d167aa-5d20-4cc6-82b6-94c2c64cb89d,1,42.056460677268895,-87.67394803776766,POINT (-87.67394803776766 42.056460677268895),2021-07-08 17:09:17 UTC,2021-07-08 17:09:32 UTC,sam.widmayer@northwestern.edu,sam.widmayer@northwestern.edu,S-14423
1bbc8a04-c4c6-4d34-8ca8-56b28db2c3a7,bc0b5c32-ebed-484e-91f9-e2b6f7fe8c1d,bc0b5c32-ebed-484e-91f9-e2b6f7fe8c1d,1,42.0566224,-87.6738625,POINT (-87.6738625 42.0566224),2021-07-08 17:05:41 UTC,2021-07-08 17:06:17 UTC,emily.koury@northwestern.edu,emily.koury@northwestern.edu,S-14721
d86f3849-ee0d-4227-b897-1f958cc10eff,eb5385ab-8176-4a17-a116-07708f8d35bf,eb5385ab-8176-4a17-a116-07708f8d35bf,1,42.0566102,-87.6738382,POINT (-87.6738382 42.0566102),2021-07-08 17:24:02 UTC,2021-07-08 17:24:14 UTC,emily.koury@northwestern.edu,emily.koury@northwestern.edu,S-14526
441d74bb-7852-4868-919c-0091e3ceaefe,eb5385ab-8176-4a17-a116-07708f8d35bf,eb5385ab-8176-4a17-a116-07708f8d35bf,1,42.0566074,-87.6738439,POINT (-87.6738439 42.0566074),2021-07-08 17:24:15 UTC,2021-07-08 17:24:33 UTC,emily.koury@northwestern.edu,emily.koury@northwestern.edu,S-14525
d33eddfd-7c2e-4185-999d-caa32e4723c5,eb5385ab-8176-4a17-a116-07708f8d35bf,eb5385ab-8176-4a17-a116-07708f8d35bf,1,42.0566143,-87.6738408,POINT (-87.6738408 42.0566143),2021-07-08 17:24:40 UTC,2021-07-08 17:24:56 UTC,emily.koury@northwestern.edu,emily.koury@northwestern.edu,S-14678
50de88de-ee78-40b9-8549-f0880239e445,eb5385ab-8176-4a17-a116-07708f8d35bf,eb5385ab-8176-4a17-a116-07708f8d35bf,1,42.0566135,-87.6738379,POINT (-87.6738379 42.0566135),2021-07-08 17:25:02 UTC,2021-07-08 17:25:16 UTC,emily.koury@northwestern.edu,emily.koury@northwestern.edu,S-14679
40ca782a-22ed-41d6-972c-e91167d0eafa,eb5385ab-8176-4a17-a116-07708f8d35bf,eb5385ab-8176-4a17-a116-07708f8d35bf,1,42.0566067,-87.67384,POINT (-87.67384 42.0566067),2021-07-08 17:25:20 UTC,2021-07-08 17:25:30 UTC,emily.koury@northwestern.edu,emily.koury@northwestern.edu,S-14656
4b9003fb-a73b-4fa0-b91f-377a71ed2cf8,eb5385ab-8176-4a17-a116-07708f8d35bf,eb5385ab-8176-4a17-a116-07708f8d35bf,1,42.0566069,-87.673849,POINT (-87.673849 42.0566069),2021-07-08 17:25:35 UTC,2021-07-08 17:25:43 UTC,emily.koury@northwestern.edu,emily.koury@northwestern.edu,S-14696
e053120d-a05b-453f-a60c-9c39674f7fd7,f911eb8f-88ff-46bb-92b9-e10fe5fa4e61,f911eb8f-88ff-46bb-92b9-e10fe5fa4e61,1,42.0566166,-87.6738451,POINT (-87.6738451 42.0566166),2021-07-08 17:31:36 UTC,2021-07-08 17:31:45 UTC,emily.koury@northwestern.edu,emily.koury@northwestern.edu,S-14492
e0ffe8c3-db20-4abe-a295-91d6eb3745b6,f911eb8f-88ff-46bb-92b9-e10fe5fa4e61,f911eb8f-88ff-46bb-92b9-e10fe5fa4e61,1,42.056613,-87.6738432,POINT (-87.6738432 42.056613),2021-07-08 17:31:55 UTC,2021-07-08 17:32:02 UTC,emily.koury@northwestern.edu,emily.koury@northwestern.edu,S-14527
