fulcrum_id,created_at,updated_at,created_by,updated_by,system_created_at,system_updated_at,version,status,project,assigned_to,latitude,longitude,geometry,c_label,worms_on_sample,photos,photos_caption,photos_url,date,time,gps_altitude,gps_horizontal_accuracy,gps_vertical_accuracy,gps_speed,gps_course
32048d82-7a2d-426b-b803-3f41c29589e4,2021-07-02 15:32:25 UTC,2021-07-02 15:36:43 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,2021-07-02 16:08:37 UTC,2021-07-02 16:08:37 UTC,1,,2021JuneHawaii,,42.0565747,-87.6738898,POINT (-87.6738898 42.0565747),1428652e-6671-4e28-a8b4-adb890d4fe5c,Yes,7233b74d-ad49-442b-8645-2cbcceb1beaf,,https://web.fulcrumapp.com/photos/view?photos=7233b74d-ad49-442b-8645-2cbcceb1beaf,2021-07-02,10:32,161.560327944247,15.654,,,
c8e4c8d4-a0e8-486a-bb76-495a690128a3,2021-07-02 15:36:52 UTC,2021-07-02 15:42:26 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,2021-07-02 16:08:39 UTC,2021-07-02 16:08:39 UTC,1,,2021JuneHawaii,,42.0565698,-87.6738696,POINT (-87.6738696 42.0565698),0df072b5-db6f-472e-88bd-a8bc3d55f920,Yes,e795efa8-2310-4d78-b26f-d689e5107d78,,https://web.fulcrumapp.com/photos/view?photos=e795efa8-2310-4d78-b26f-d689e5107d78,2021-07-02,10:36,161.674111255749,16.124,,,106.258766
d94856d4-f03c-48f3-a871-f863444000c0,2021-07-02 15:42:38 UTC,2021-07-02 15:43:14 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,2021-07-02 16:08:40 UTC,2021-07-02 16:08:40 UTC,1,,2021JuneHawaii,,42.0565692,-87.6737063,POINT (-87.6737063 42.0565692),49549f0d-b1bc-4f40-833a-e71e0a007f31,No,a8ac8451-87da-4cbf-902a-911a28db7a53,,https://web.fulcrumapp.com/photos/view?photos=a8ac8451-87da-4cbf-902a-911a28db7a53,2021-07-02,10:42,161.318646671899,17.819,,,92.00541
930cae77-309a-4932-a32f-e0213867b979,2021-07-02 15:43:43 UTC,2021-07-02 15:48:21 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,2021-07-02 16:08:40 UTC,2021-07-02 16:08:40 UTC,1,,2021JuneHawaii,,42.0565727,-87.6739062,POINT (-87.6739062 42.0565727),806bc51f-8bd1-47ee-aad1-de31a5000c85,Yes,b6fb4920-9679-4ac7-9289-a93607a2935c,,https://web.fulcrumapp.com/photos/view?photos=b6fb4920-9679-4ac7-9289-a93607a2935c,2021-07-02,10:43,161.62145509389,12.679,,,
4c8c65db-e32d-4bef-a0d9-1ea868a9b8f4,2021-07-02 15:49:05 UTC,2021-07-02 15:54:49 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,2021-07-02 16:08:41 UTC,2021-07-02 16:08:41 UTC,1,,2021JuneHawaii,,42.0565741,-87.6738832,POINT (-87.6738832 42.0565741),3cfa5431-0329-4116-b3d7-f9a5f23302b0,Yes,15a45a92-403d-43c5-a50c-1660331d649c,,https://web.fulcrumapp.com/photos/view?photos=15a45a92-403d-43c5-a50c-1660331d649c,2021-07-02,10:49,161.585198660701,16.982,,,
6ccea2e4-87f2-4826-8b9b-bf5f7464be4b,2021-07-02 15:55:09 UTC,2021-07-02 15:56:00 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,2021-07-02 16:08:42 UTC,2021-07-02 16:08:42 UTC,1,,2021JuneHawaii,,42.0565752,-87.6738909,POINT (-87.6738909 42.0565752),b5e6039d-2f55-49b8-98ac-1b24b43df9dd,No,be0a4a2b-2029-4980-84cd-10e7f5e8e8ca,,https://web.fulcrumapp.com/photos/view?photos=be0a4a2b-2029-4980-84cd-10e7f5e8e8ca,2021-07-02,10:55,161.4945676248,15.246,,,
0c10a96b-bb3d-4f57-8840-02b985aff8c0,2021-07-02 15:56:15 UTC,2021-07-02 15:56:50 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,2021-07-02 16:08:43 UTC,2021-07-02 16:08:43 UTC,1,,2021JuneHawaii,,42.0565728,-87.6739021,POINT (-87.6739021 42.0565728),2ddbbda1-2a1c-44f9-837c-0c3912094f36,No,f9350ea3-fd23-45a9-9404-4d1df273b30e,,https://web.fulcrumapp.com/photos/view?photos=f9350ea3-fd23-45a9-9404-4d1df273b30e,2021-07-02,10:56,161.511490762173,14.537,,,
b2cd300d-50df-4f82-b950-bb0ba15b4e5a,2021-07-02 15:57:12 UTC,2021-07-02 16:02:01 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,2021-07-02 16:08:43 UTC,2021-07-02 16:08:43 UTC,1,,2021JuneHawaii,,42.0565713,-87.67387,POINT (-87.67387 42.0565713),0770f5ec-60e8-4992-8da1-d1d93c793932,Yes,d4beff99-7023-48fc-b433-aaa0bdf29ade,,https://web.fulcrumapp.com/photos/view?photos=d4beff99-7023-48fc-b433-aaa0bdf29ade,2021-07-02,10:57,161.561189678885,16.658,,,
2b27f607-b72b-4ddb-9413-da2c1633b905,2021-07-02 16:02:03 UTC,2021-07-02 16:08:03 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,2021-07-02 16:08:44 UTC,2021-07-02 16:08:44 UTC,1,,2021JuneHawaii,,42.0565706,-87.6738815,POINT (-87.6738815 42.0565706),7c918c2a-678f-4e32-a9b5-57443c0a8ca3,Yes,a0356e92-24fe-4cc9-98bd-19414cd8f286,,https://web.fulcrumapp.com/photos/view?photos=a0356e92-24fe-4cc9-98bd-19414cd8f286,2021-07-02,11:02,161.409160637007,17.931,,,105.07572
f9dc0ca2-5e40-47ee-b271-3a66a1e6cbaa,2021-07-02 16:10:01 UTC,2021-07-02 16:11:25 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,2021-07-02 16:12:14 UTC,2021-07-02 16:12:14 UTC,1,,2021JuneHawaii,,42.0565668,-87.6738732,POINT (-87.6738732 42.0565668),d820312f-fdd2-4002-80a3-ace5857937b6,No,ae273726-2c80-4cf7-af72-df48b4d18122,,https://web.fulcrumapp.com/photos/view?photos=ae273726-2c80-4cf7-af72-df48b4d18122,2021-07-02,11:10,161.437515591186,17.139,,,
52410f03-1100-48f7-b261-808d1818eb35,2021-07-02 16:11:38 UTC,2021-07-02 16:12:05 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,2021-07-02 16:12:15 UTC,2021-07-02 16:12:15 UTC,1,,2021JuneHawaii,,42.0565684,-87.6738337,POINT (-87.6738337 42.0565684),f0e7a381-bb34-42db-a722-0a69f11097c7,No,eac4ca89-503e-4afc-9f6c-72d92c60b480,,https://web.fulcrumapp.com/photos/view?photos=eac4ca89-503e-4afc-9f6c-72d92c60b480,2021-07-02,11:11,161.66518779838,17.692,,,
39b48052-a6b5-4d5a-a1cc-f040562f6b76,2021-07-08 16:15:49 UTC,2021-07-08 16:32:06 UTC,emily.koury@northwestern.edu,emily.koury@northwestern.edu,2021-07-08 16:35:35 UTC,2021-07-08 16:35:35 UTC,1,,2021JuneHawaii,,42.0566095,-87.6738538,POINT (-87.6738538 42.0566095),84313ace-bc2a-4f58-99b1-c678569e7ad4,Yes,4aa80343-0deb-431c-b0aa-d18aa44567f4,,https://web.fulcrumapp.com/photos/view?photos=4aa80343-0deb-431c-b0aa-d18aa44567f4,2021-07-08,11:15,161.648281590065,15.24,,,238.035
77c48ac4-eb25-4bbb-a3f4-3ac72212bf75,2021-07-08 16:43:59 UTC,2021-07-08 16:46:04 UTC,sam.widmayer@northwestern.edu,sam.widmayer@northwestern.edu,2021-07-08 16:48:59 UTC,2021-07-08 16:48:59 UTC,1,,2021JuneHawaii,,42.0564361150904,-87.673958269162,POINT (-87.673958269162 42.0564361150904),9a7d5dac-9bd1-4920-bfe4-b8ade35967bc,No,,,,2021-07-08,11:43,195.446834564209,65.0,10.0,-1.0,-1.0
fad07c44-227e-4356-85c2-6017beec381b,2021-07-08 16:46:12 UTC,2021-07-08 16:48:00 UTC,sam.widmayer@northwestern.edu,sam.widmayer@northwestern.edu,2021-07-08 16:48:59 UTC,2021-07-08 16:48:59 UTC,1,,2021JuneHawaii,,42.0564298533109,-87.6739607819772,POINT (-87.6739607819772 42.0564298533109),fe2ba370-69de-4c83-b03b-261ec14aae68,No,f1b3f678-0cf9-421e-b8e7-0d24caff3314,,https://web.fulcrumapp.com/photos/view?photos=f1b3f678-0cf9-421e-b8e7-0d24caff3314,2021-07-08,11:46,195.776927947998,65.0,10.0,-1.0,-1.0
007ef21a-0bc8-4f82-ad0f-e4ed3b0084a9,2021-07-08 16:12:24 UTC,2021-07-08 16:20:31 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,2021-07-08 16:49:48 UTC,2021-07-08 16:49:48 UTC,1,,2021JuneHawaii,,42.0566144,-87.6738503,POINT (-87.6738503 42.0566144),6098853b-daa2-45ec-a686-8a8b7ed3d90f,Yes,86319cb7-918b-4313-b1a8-05ad0bfe7d87,,https://web.fulcrumapp.com/photos/view?photos=86319cb7-918b-4313-b1a8-05ad0bfe7d87,2021-07-08,11:12,161.514453337381,15.668,,,139.47876
c1ad7994-70ce-4cfe-b3cf-8cd1f71597f5,2021-07-08 16:20:52 UTC,2021-07-08 16:24:47 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,2021-07-08 16:49:48 UTC,2021-07-08 16:49:48 UTC,1,,2021JuneHawaii,,42.056615,-87.673848,POINT (-87.673848 42.056615),fe8c2b12-0488-47f6-8ba8-2c9226ff6a98,Yes,89da9c43-bdfb-41bd-abef-8fcf7e00a52b,,https://web.fulcrumapp.com/photos/view?photos=89da9c43-bdfb-41bd-abef-8fcf7e00a52b,2021-07-08,11:20,161.436113123357,16.84,,,109.55395
b372d1bc-0a06-4ede-b371-1cb85604edb1,2021-07-08 16:27:08 UTC,2021-07-08 16:32:01 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,2021-07-08 16:49:49 UTC,2021-07-08 16:49:49 UTC,1,,2021JuneHawaii,,42.0566099,-87.6738416,POINT (-87.6738416 42.0566099),2a17b038-20f0-42e3-b639-bb096c643af6,Yes,75170aec-5900-40ae-a8f7-46777046aeb4,,https://web.fulcrumapp.com/photos/view?photos=75170aec-5900-40ae-a8f7-46777046aeb4,2021-07-08,11:27,161.573009459175,15.652,,,
9128b375-3274-42bf-9ab8-6f8f131117bd,2021-07-08 16:41:25 UTC,2021-07-08 16:49:14 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,2021-07-08 16:49:51 UTC,2021-07-08 16:49:51 UTC,1,,2021JuneHawaii,,42.0566105,-87.6738457,POINT (-87.6738457 42.0566105),e45f9f01-821c-429e-b48d-263146460e94,Yes,486ffead-5bd1-4574-86d4-1d046be703a1,,https://web.fulcrumapp.com/photos/view?photos=486ffead-5bd1-4574-86d4-1d046be703a1,2021-07-08,11:41,161.488815151564,16.835,,,
b18f1088-3acc-4571-932b-0276eed88aef,2021-07-08 16:40:12 UTC,2021-07-08 16:48:17 UTC,emily.koury@northwestern.edu,emily.koury@northwestern.edu,2021-07-08 17:00:52 UTC,2021-07-08 17:00:52 UTC,1,,2021JuneHawaii,,42.0566125,-87.6738414,POINT (-87.6738414 42.0566125),5dd8c3e1-7b53-491e-923e-723fbb1ab791,Tracks,da39656f-2ac1-436c-8ee4-7d8d221bdc64,,https://web.fulcrumapp.com/photos/view?photos=da39656f-2ac1-436c-8ee4-7d8d221bdc64,2021-07-08,11:40,160.821365840803,16.2,,,
ad92aba4-c8f3-4226-93b3-f0b34bc222d9,2021-07-08 16:48:48 UTC,2021-07-08 17:00:41 UTC,emily.koury@northwestern.edu,emily.koury@northwestern.edu,2021-07-08 17:00:53 UTC,2021-07-08 17:00:53 UTC,1,,2021JuneHawaii,,42.0566117,-87.6738446,POINT (-87.6738446 42.0566117),0589e193-3124-4d57-bc00-58a1d57dfd75,Yes,fdad8fa0-3ab6-4892-b8ff-a628b6c099c2,,https://web.fulcrumapp.com/photos/view?photos=fdad8fa0-3ab6-4892-b8ff-a628b6c099c2,2021-07-08,11:48,161.520532235709,15.328,,,
18f931ad-df45-486d-8196-c64eadca2e22,2021-07-08 16:49:10 UTC,2021-07-08 17:00:47 UTC,sam.widmayer@northwestern.edu,sam.widmayer@northwestern.edu,2021-07-08 17:01:32 UTC,2021-07-08 17:01:32 UTC,1,,2021JuneHawaii,,42.0564257281567,-87.6739605511619,POINT (-87.6739605511619 42.0564257281567),fe427967-e93f-4330-ae8e-8ea7dfd151e8,Yes,76dc11fd-fd7c-44c7-8d3f-322a99871679,,https://web.fulcrumapp.com/photos/view?photos=76dc11fd-fd7c-44c7-8d3f-322a99871679,2021-07-08,11:49,195.606945037842,65.0,10.0,-1.0,-1.0
f5d167aa-5d20-4cc6-82b6-94c2c64cb89d,2021-07-08 17:01:52 UTC,2021-07-08 17:09:38 UTC,sam.widmayer@northwestern.edu,sam.widmayer@northwestern.edu,2021-07-08 17:10:46 UTC,2021-07-08 17:10:46 UTC,1,,2021JuneHawaii,,42.056429351191,-87.6739510839466,POINT (-87.6739510839466 42.056429351191),108863f7-7dc4-4c69-ae20-ee4f9a1503ec,Yes,10cdde79-c22a-42e0-9aba-51b7d72ae0c7,,https://web.fulcrumapp.com/photos/view?photos=10cdde79-c22a-42e0-9aba-51b7d72ae0c7,2021-07-08,12:01,195.682186126709,65.0,10.0,-1.0,-1.0
bc0b5c32-ebed-484e-91f9-e2b6f7fe8c1d,2021-07-08 17:02:27 UTC,2021-07-08 17:16:25 UTC,emily.koury@northwestern.edu,emily.koury@northwestern.edu,2021-07-08 17:16:31 UTC,2021-07-08 17:16:31 UTC,1,,2021JuneHawaii,,42.0566208,-87.673856,POINT (-87.673856 42.0566208),d9a608c6-4cd0-4696-8c67-99db7f281b15,Yes,f9f28af6-3707-41b4-b7fc-4401a84bdddd,,https://web.fulcrumapp.com/photos/view?photos=f9f28af6-3707-41b4-b7fc-4401a84bdddd,2021-07-08,12:02,161.267121516257,15.88,,,
eb5385ab-8176-4a17-a116-07708f8d35bf,2021-07-08 17:17:05 UTC,2021-07-08 17:25:51 UTC,emily.koury@northwestern.edu,emily.koury@northwestern.edu,2021-07-08 17:26:18 UTC,2021-07-08 17:26:18 UTC,1,,2021JuneHawaii,,42.05661,-87.6738439,POINT (-87.6738439 42.05661),ba9cf41a-2b28-426e-bad8-0e4a862493d1,Yes,20887054-9865-402f-8ac6-feac04d1d289,,https://web.fulcrumapp.com/photos/view?photos=20887054-9865-402f-8ac6-feac04d1d289,2021-07-08,12:17,161.708319067171,16.346,,,
f911eb8f-88ff-46bb-92b9-e10fe5fa4e61,2021-07-08 17:26:26 UTC,2021-07-08 17:35:11 UTC,emily.koury@northwestern.edu,emily.koury@northwestern.edu,2021-07-08 17:35:43 UTC,2021-07-08 17:35:43 UTC,1,,2021JuneHawaii,,42.0565932,-87.6738027,POINT (-87.6738027 42.0565932),460b37f1-e393-420c-8b76-1934a4c33c81,Yes,de4fedd4-0cdd-4eed-8c4e-03e01b9f8c78,,https://web.fulcrumapp.com/photos/view?photos=de4fedd4-0cdd-4eed-8c4e-03e01b9f8c78,2021-07-08,12:26,161.640090726672,17.109,,,
750da60b-1bae-4c70-a3ab-305ff327eaa6,2021-07-08 17:11:17 UTC,2021-07-08 17:20:29 UTC,sam.widmayer@northwestern.edu,sam.widmayer@northwestern.edu,2021-07-08 17:35:51 UTC,2021-07-08 17:35:51 UTC,1,,2021JuneHawaii,,42.0564229448884,-87.6739549166439,POINT (-87.6739549166439 42.0564229448884),e3e9a66d-da78-441b-91be-faa598d806ba,Yes,836bc5a1-be37-4e0e-91ec-895c734eb63a,,https://web.fulcrumapp.com/photos/view?photos=836bc5a1-be37-4e0e-91ec-895c734eb63a,2021-07-08,12:11,195.673305511475,65.0,10.0,-1.0,-1.0
df6da47a-ab11-4663-9fc8-7265b72b25e1,2021-07-08 17:25:14 UTC,2021-07-08 17:35:41 UTC,sam.widmayer@northwestern.edu,sam.widmayer@northwestern.edu,2021-07-08 17:35:52 UTC,2021-07-08 17:35:52 UTC,1,,2021JuneHawaii,,42.0564311104364,-87.6739618512887,POINT (-87.6739618512887 42.0564311104364),f18356cf-8478-4019-ae78-18310f24de87,Yes,6accf726-57b1-4e54-80d3-8a74dc865f2f,,https://web.fulcrumapp.com/photos/view?photos=6accf726-57b1-4e54-80d3-8a74dc865f2f,2021-07-08,12:25,195.589107513428,65.0,10.0,-1.0,-1.0
17a44d0c-ef09-48ca-891e-e6893ff2979f,2021-07-08 17:36:48 UTC,2021-07-08 17:40:57 UTC,sam.widmayer@northwestern.edu,sam.widmayer@northwestern.edu,2021-07-08 17:59:30 UTC,2021-07-08 17:59:30 UTC,1,,2021JuneHawaii,,42.0564127202031,-87.6739670077361,POINT (-87.6739670077361 42.0564127202031),0a042b46-d784-48ae-b7dc-1d51d67135da,Yes,c0b8862c-7b4a-4dc6-a907-890a3e720e56,,https://web.fulcrumapp.com/photos/view?photos=c0b8862c-7b4a-4dc6-a907-890a3e720e56,2021-07-08,12:36,195.691253662109,65.0,10.0,-1.0,-1.0
64a1122b-9768-4055-b1b8-0baa5e832622,2021-07-08 17:42:46 UTC,2021-07-08 17:58:00 UTC,sam.widmayer@northwestern.edu,sam.widmayer@northwestern.edu,2021-07-08 17:59:31 UTC,2021-07-08 17:59:31 UTC,1,,2021JuneHawaii,,42.0563532820785,-87.6739600074681,POINT (-87.6739600074681 42.0563532820785),9940127d-c787-44a9-975b-81692a246a30,Yes,470caf1b-511c-48bd-a114-dc6843b3721b,,https://web.fulcrumapp.com/photos/view?photos=470caf1b-511c-48bd-a114-dc6843b3721b,2021-07-08,12:42,195.607711791992,65.0,12.3210973739624,-1.0,-1.0
a097c164-7b4f-4ab0-96cd-c46dfee5875f,2021-07-08 17:59:38 UTC,2021-07-08 18:08:58 UTC,sam.widmayer@northwestern.edu,sam.widmayer@northwestern.edu,2021-07-08 18:20:59 UTC,2021-07-08 18:20:59 UTC,1,,2021JuneHawaii,,42.056435944376,-87.673962544251,POINT (-87.673962544251 42.056435944376),302c1069-9c7b-43ee-8efd-4671f347ed5c,Yes,713ac6d2-058b-4888-bdaa-3c5a34eb4f66,,https://web.fulcrumapp.com/photos/view?photos=713ac6d2-058b-4888-bdaa-3c5a34eb4f66,2021-07-08,12:59,195.856884002686,65.0,10.0,-1.0,-1.0
afbbbb94-0043-4d65-bf43-f717b73675c1,2021-07-08 18:09:38 UTC,2021-07-08 18:12:41 UTC,sam.widmayer@northwestern.edu,sam.widmayer@northwestern.edu,2021-07-08 18:21:00 UTC,2021-07-08 18:21:00 UTC,1,,2021JuneHawaii,,42.0564334715691,-87.6739551467986,POINT (-87.6739551467986 42.0564334715691),c25c9a5b-e3c9-4117-96f3-4bdeaa4dbe94,Tracks,02a7e790-f4d5-4dbe-aa4e-6d5ed441f6f4,,https://web.fulcrumapp.com/photos/view?photos=02a7e790-f4d5-4dbe-aa4e-6d5ed441f6f4,2021-07-08,13:09,195.643444061279,65.0,10.0,-1.0,-1.0
c4137c3c-49b5-47bd-8997-49ef91f59126,2021-07-08 18:13:12 UTC,2021-07-08 18:17:08 UTC,sam.widmayer@northwestern.edu,sam.widmayer@northwestern.edu,2021-07-08 18:21:00 UTC,2021-07-08 18:21:00 UTC,1,,2021JuneHawaii,,42.0564465411525,-87.6739623274668,POINT (-87.6739623274668 42.0564465411525),03b62ecd-ba9b-4a18-a5e9-108742eb8485,No,fa8bcce8-8d66-426c-a76d-44d6f3ac7bb1,,https://web.fulcrumapp.com/photos/view?photos=fa8bcce8-8d66-426c-a76d-44d6f3ac7bb1,2021-07-08,13:13,195.605461120605,65.0,10.0,-1.0,-1.0
02c119d5-350f-4403-a223-dbf4e02a4565,2021-07-08 18:17:11 UTC,2021-07-08 18:20:09 UTC,sam.widmayer@northwestern.edu,sam.widmayer@northwestern.edu,2021-07-08 18:21:01 UTC,2021-07-08 18:21:01 UTC,1,,2021JuneHawaii,,42.0564297139203,-87.6739530053858,POINT (-87.6739530053858 42.0564297139203),472a7eba-0327-4e7a-8cf4-af2edef287c3,No,cbf824cf-053b-4fe7-90ed-5e9e594ec83e,,https://web.fulcrumapp.com/photos/view?photos=cbf824cf-053b-4fe7-90ed-5e9e594ec83e,2021-07-08,13:17,195.646282196045,65.0,10.0,-1.0,-1.0
a12c35d1-9436-436f-9173-fd2f813d26e2,2021-07-08 18:19:07 UTC,2021-07-08 18:26:42 UTC,emily.koury@northwestern.edu,emily.koury@northwestern.edu,2021-07-08 18:26:47 UTC,2021-07-08 18:26:47 UTC,1,,2021JuneHawaii,,42.056607,-87.6738476,POINT (-87.6738476 42.056607),bb7376c7-9ff6-4053-98ed-1d150dbdc6c5,Yes,e3be638e-5205-4217-9302-ebf0b36878f1,,https://web.fulcrumapp.com/photos/view?photos=e3be638e-5205-4217-9302-ebf0b36878f1,2021-07-08,13:19,161.579520206081,14.29,,,
5f56b96f-917e-4231-8a4b-bd00e2478b54,2021-07-08 18:27:29 UTC,2021-07-08 18:34:18 UTC,emily.koury@northwestern.edu,emily.koury@northwestern.edu,2021-07-08 18:34:25 UTC,2021-07-08 18:34:25 UTC,1,,2021JuneHawaii,,42.0566114,-87.6738487,POINT (-87.6738487 42.0566114),9f6d4712-44cc-485d-9245-08ee4bdb754b,Yes,f6896488-b843-4e0d-863e-85988d3b9a39,,https://web.fulcrumapp.com/photos/view?photos=f6896488-b843-4e0d-863e-85988d3b9a39,2021-07-08,13:27,161.367798765853,15.651,,,
27b119db-eaa9-4084-a553-d312e241b395,2021-07-08 16:55:49 UTC,2021-07-08 17:01:21 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,2021-07-08 18:37:08 UTC,2021-07-08 18:37:08 UTC,1,,2021JuneHawaii,,42.0566132,-87.6738371,POINT (-87.6738371 42.0566132),db8cb332-f066-4506-bbd1-bfc71da6e34f,Yes,007e78d8-bba0-4d8d-972e-2447a7f6aa98,,https://web.fulcrumapp.com/photos/view?photos=007e78d8-bba0-4d8d-972e-2447a7f6aa98,2021-07-08,11:55,161.772806798036,14.7,,,113.61894
19561166-b611-4a0b-9ce5-bb21d9998db3,2021-07-08 17:01:54 UTC,2021-07-08 17:03:20 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,2021-07-08 18:37:09 UTC,2021-07-08 18:37:09 UTC,1,,2021JuneHawaii,,42.0566239,-87.6738677,POINT (-87.6738677 42.0566239),26633e4b-72cd-42eb-b9d4-471a7f84da70,Tracks,3b85c7bd-90a6-41c7-a483-a934c28d5d60,,https://web.fulcrumapp.com/photos/view?photos=3b85c7bd-90a6-41c7-a483-a934c28d5d60,2021-07-08,12:01,161.501184707357,13.302,,,
9741ae16-f053-4620-b290-a05fdeebd95e,2021-07-08 17:03:37 UTC,2021-07-08 17:08:22 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,2021-07-08 18:37:10 UTC,2021-07-08 18:37:10 UTC,1,,2021JuneHawaii,,42.0566221,-87.6738574,POINT (-87.6738574 42.0566221),59ebfb94-ce04-46d0-b736-432e4695ca90,Yes,0c4a8c53-b27f-46fc-95dd-d68d5359d693,,https://web.fulcrumapp.com/photos/view?photos=0c4a8c53-b27f-46fc-95dd-d68d5359d693,2021-07-08,12:03,161.707927909277,15.558,,,207.65244
20f4e1f8-272c-458c-8b0d-2759d50e6610,2021-07-08 17:08:45 UTC,2021-07-08 17:10:07 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,2021-07-08 18:37:11 UTC,2021-07-08 18:37:11 UTC,1,,2021JuneHawaii,,42.056624,-87.6738678,POINT (-87.6738678 42.056624),7cb2abf2-9b55-413a-9a7b-906d6d9c13f7,No,12cf8865-44b5-40a9-94a7-c8f04b0e6772,,https://web.fulcrumapp.com/photos/view?photos=12cf8865-44b5-40a9-94a7-c8f04b0e6772,2021-07-08,12:08,161.584922883773,12.916,,,280.40375
feab18f0-afcc-4831-b93c-3e9fdfbd4fd6,2021-07-08 18:19:48 UTC,2021-07-08 18:28:23 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,2021-07-08 18:37:11 UTC,2021-07-08 18:37:11 UTC,1,,2021JuneHawaii,,42.0566241,-87.6738707,POINT (-87.6738707 42.0566241),29ab0315-a73b-4eb2-8313-39bfe524003e,Yes,e7d859aa-6128-409b-93db-589a539dc4be,,https://web.fulcrumapp.com/photos/view?photos=e7d859aa-6128-409b-93db-589a539dc4be,2021-07-08,13:19,161.635964812173,12.134,,,
1b92beb7-666a-45eb-acb0-9fbfea6df6e7,2021-07-08 18:29:05 UTC,2021-07-08 18:30:39 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,2021-07-08 18:37:12 UTC,2021-07-08 18:37:12 UTC,1,,2021JuneHawaii,,42.0566276,-87.6738684,POINT (-87.6738684 42.0566276),d0a21775-2ad0-46df-a217-6dad6f53fe9a,Tracks,ef2a4969-d5ea-48c4-9f67-ee0fd0f182a7,,https://web.fulcrumapp.com/photos/view?photos=ef2a4969-d5ea-48c4-9f67-ee0fd0f182a7,2021-07-08,13:29,161.520085786839,12.93,,,
34741138-62f7-44f6-94c2-9659c409a98a,2021-07-08 18:30:54 UTC,2021-07-08 18:36:41 UTC,robyn.tanny@northwestern.edu,robyn.tanny@northwestern.edu,2021-07-08 18:37:13 UTC,2021-07-08 18:37:13 UTC,1,,2021JuneHawaii,,42.056614,-87.6738446,POINT (-87.6738446 42.056614),42fe334b-c2e1-40e9-b194-d73c8666fe3b,Yes,9a99e516-592b-48dd-b69e-26e5776b8afd,,https://web.fulcrumapp.com/photos/view?photos=9a99e516-592b-48dd-b69e-26e5776b8afd,2021-07-08,13:30,161.451228043437,14.037,,,296.20126
fb39ded9-f1df-4fe0-b4ac-d5556c42875f,2021-07-08 18:21:29 UTC,2021-07-08 18:29:10 UTC,sam.widmayer@northwestern.edu,sam.widmayer@northwestern.edu,2021-07-08 18:37:16 UTC,2021-07-08 18:37:16 UTC,1,,2021JuneHawaii,,42.0564289169834,-87.6739514682532,POINT (-87.6739514682532 42.0564289169834),74fc8765-3e29-4cc6-9076-02e473895720,Yes,dbe03c65-a03e-490e-9a9c-d77b7c512573,,https://web.fulcrumapp.com/photos/view?photos=dbe03c65-a03e-490e-9a9c-d77b7c512573,2021-07-08,13:21,195.774593353271,65.0,10.0,-1.0,-1.0
51baae85-3be0-4ae7-871e-5891b9829632,2021-07-08 18:30:35 UTC,2021-07-08 18:36:28 UTC,sam.widmayer@northwestern.edu,sam.widmayer@northwestern.edu,2021-07-08 18:37:17 UTC,2021-07-08 18:37:17 UTC,1,,2021JuneHawaii,,42.0564324983353,-87.6739552976532,POINT (-87.6739552976532 42.0564324983353),c34c2976-271e-4567-a829-6d878fc1fc18,Yes,0a6b2c31-c40c-4adc-b7e4-525dd8da4f5d,,https://web.fulcrumapp.com/photos/view?photos=0a6b2c31-c40c-4adc-b7e4-525dd8da4f5d,2021-07-08,13:30,195.768016815186,65.0,10.0,-1.0,-1.0
