fulcrum_id,created_at,updated_at,created_by,updated_by,system_created_at,system_updated_at,version,status,project,assigned_to,latitude,longitude,geometry,sample_photo,sample_photo_caption,sample_photo_url,substrate,substrate_other,substrate_notes,landscape,sky_view,gridsect,gridsect_index,grid_sect_direction,gridsect_radius,substrate_temperature,ambient_temperature_c,ambient_humidity,c_label,date,time,gps_altitude,gps_horizontal_accuracy,gps_vertical_accuracy,gps_speed,gps_course
49549f0d-b1bc-4f40-833a-e71e0a007f31,2021-06-27 20:09:31 UTC,2021-06-27 20:10:08 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-06-28 01:11:17 UTC,2021-06-28 01:11:17 UTC,1,,2021JuneHawaii,,21.3560435,-157.764789,POINT (-157.764789 21.3560435),8795d92e-9655-4892-b182-7076664b1ce1,,https://web.fulcrumapp.com/photos/view?photos=8795d92e-9655-4892-b182-7076664b1ce1,Rotting_flower,,,Wild forest,Partially Obstructed,no,,,,25.8,28.6,69.9,C-6463,2021-06-27,10:09,55.2517554623293,7.698,,,0.53057134
806bc51f-8bd1-47ee-aad1-de31a5000c85,2021-06-27 20:10:54 UTC,2021-06-27 20:11:30 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-06-28 01:11:17 UTC,2021-06-28 01:11:17 UTC,1,,2021JuneHawaii,,21.3560657,-157.7648163,POINT (-157.7648163 21.3560657),60f54480-70e5-4f66-a7cc-81bbb0d02c98,,https://web.fulcrumapp.com/photos/view?photos=60f54480-70e5-4f66-a7cc-81bbb0d02c98,Rotting_nut/pod/seed/fruit,,,Wild forest,Partially Obstructed,no,,,,24.9,28.5,73.1,C-6464,2021-06-27,10:10,102.611323345386,9.29,,,193.94756
ab33a6b0-1abf-4de2-a921-4f0c8344cc45,2021-06-27 20:12:11 UTC,2021-06-27 20:12:51 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-06-28 01:11:18 UTC,2021-06-28 01:11:18 UTC,1,,2021JuneHawaii,,21.3561706,-157.7647122,POINT (-157.7647122 21.3561706),1fb89ef9-bc15-4392-8f03-f0d230d84b1a,,https://web.fulcrumapp.com/photos/view?photos=1fb89ef9-bc15-4392-8f03-f0d230d84b1a,Vegetal_litter/mix,,Underneath fruit,Wild forest,Partially Obstructed,no,,,,24.5,28.6,71.6,C-6453,2021-06-27,10:12,93.2145750287321,14.293,,,225.08513
40df0e40-33f4-45e8-a53e-633466f041d7,2021-06-27 20:15:10 UTC,2021-06-27 20:15:53 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-06-28 01:11:19 UTC,2021-06-28 01:11:19 UTC,1,,2021JuneHawaii,,21.3561975,-157.7647507,POINT (-157.7647507 21.3561975),fbd22ddc-592a-46f3-9a3f-903aa18d5a36,,https://web.fulcrumapp.com/photos/view?photos=fbd22ddc-592a-46f3-9a3f-903aa18d5a36,Rotting_nut/pod/seed/fruit,,,Wild forest,Partially Obstructed,no,,,,24.7,28.6,80.9,C-6454,2021-06-27,10:15,96.4279736549451,12.468,,,128.22267
99bd5352-8aee-41fe-a548-e7801764d954,2021-06-27 20:17:29 UTC,2021-06-27 20:18:09 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-06-28 01:11:19 UTC,2021-06-28 01:11:19 UTC,1,,2021JuneHawaii,,21.3559443,-157.7649153,POINT (-157.7649153 21.3559443),a3302eaa-5e19-4996-8eeb-4e3df91da578,,https://web.fulcrumapp.com/photos/view?photos=a3302eaa-5e19-4996-8eeb-4e3df91da578,Rotting_nut/pod/seed/fruit,,,Wild forest,Partially Obstructed,no,,,,24,27.9,73.5,C-6455,2021-06-27,10:17,87.6432364520851,7.504,,,49.0
46e2f298-a640-48f6-8e9c-5f2f6b0e0828,2021-06-27 20:18:45 UTC,2021-06-27 20:19:22 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-06-28 01:11:20 UTC,2021-06-28 01:11:20 UTC,1,,2021JuneHawaii,,21.3557407,-157.7651843,POINT (-157.7651843 21.3557407),dfea50b5-baf6-41e0-952e-2dd3db584115,,https://web.fulcrumapp.com/photos/view?photos=dfea50b5-baf6-41e0-952e-2dd3db584115,Rotting_nut/pod/seed/fruit,,,Wild forest,Partially Obstructed,no,,,,24.6,28.6,71.8,C-6456,2021-06-27,10:18,86.0657984528267,9.112,,,255.47008
fc1e7c67-6f3f-49df-acd7-670944e786a2,2021-06-27 20:20:40 UTC,2021-06-27 20:21:34 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-06-28 01:11:21 UTC,2021-06-28 01:11:21 UTC,1,,2021JuneHawaii,,21.3557108,-157.765221,POINT (-157.765221 21.3557108),88ed6b4a-437f-41c4-a87e-aa5fda57b71d,,https://web.fulcrumapp.com/photos/view?photos=88ed6b4a-437f-41c4-a87e-aa5fda57b71d,Rotting_nut/pod/seed/fruit,,Isopods under and inside,Wild forest,Partially Obstructed,no,,,,24.1,27.9,74.6,C-6457,2021-06-27,10:20,86.6002699434962,5.36,,,288.51346
7357bbc8-c274-4832-952f-5effad0a8106,2021-06-27 20:22:31 UTC,2021-06-27 20:23:15 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-06-28 01:11:22 UTC,2021-06-28 01:11:22 UTC,1,,2021JuneHawaii,,21.3557897,-157.7653562,POINT (-157.7653562 21.3557897),826aa690-d50c-4d7c-9fd6-0ca5c89cdf21,,https://web.fulcrumapp.com/photos/view?photos=826aa690-d50c-4d7c-9fd6-0ca5c89cdf21,Rotting_flower,,,Wild forest,Partially Obstructed,no,,,,25.5,28.6,78.9,C-6458,2021-06-27,10:22,83.0709562297023,8.551,,,207.58531
663544f0-f0e2-4cfc-ae09-8cfd3aef4810,2021-06-27 20:24:07 UTC,2021-06-27 20:24:53 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-06-28 01:11:23 UTC,2021-06-28 01:11:23 UTC,1,,2021JuneHawaii,,21.3556949,-157.7655222,POINT (-157.7655222 21.3556949),53577660-c21c-4061-b5f4-b9bb36704632,,https://web.fulcrumapp.com/photos/view?photos=53577660-c21c-4061-b5f4-b9bb36704632,Rotting_nut/pod/seed/fruit,,,Wild forest,Partially Obstructed,no,,,,24.6,28.6,71.6,C-6459,2021-06-27,10:24,78.9828941181048,7.499,,,332.3817
b5e6039d-2f55-49b8-98ac-1b24b43df9dd,2021-06-27 20:29:26 UTC,2021-06-27 20:30:18 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-06-28 01:11:24 UTC,2021-06-28 01:11:24 UTC,1,,2021JuneHawaii,,21.3545546,-157.7667028,POINT (-157.7667028 21.3545546),dceaf125-9f6e-4958-be29-f6d98cbc207e,,https://web.fulcrumapp.com/photos/view?photos=dceaf125-9f6e-4958-be29-f6d98cbc207e,Rotting_nut/pod/seed/fruit,,Covered in drosophila,Wild forest,Partially Obstructed,no,,,,24.5,27.6,74.5,C-6516,2021-06-27,10:29,30.4255461801867,30.016,,,125.0
2ddbbda1-2a1c-44f9-837c-0c3912094f36,2021-06-27 20:31:08 UTC,2021-06-27 20:31:57 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-06-28 01:11:25 UTC,2021-06-28 01:11:25 UTC,1,,2021JuneHawaii,,21.3548699,-157.7666345,POINT (-157.7666345 21.3548699),909089bd-efe8-48d1-949c-4a250b21d3c4,,https://web.fulcrumapp.com/photos/view?photos=909089bd-efe8-48d1-949c-4a250b21d3c4,Rotting_nut/pod/seed/fruit,,,Wild forest,Partially Obstructed,no,,,,24.6,27.9,73.1,C-6517,2021-06-27,10:31,68.5116920975413,11.792,,,154.0
0770f5ec-60e8-4992-8da1-d1d93c793932,2021-06-27 20:33:56 UTC,2021-06-27 20:34:41 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-06-28 01:11:25 UTC,2021-06-28 01:11:25 UTC,1,,2021JuneHawaii,,21.3548206,-157.7670667,POINT (-157.7670667 21.3548206),790d5519-ef4c-4143-ad15-f427f3c740d0,,https://web.fulcrumapp.com/photos/view?photos=790d5519-ef4c-4143-ad15-f427f3c740d0,Vegetal_litter/mix,,Under nuts,Wild forest,Partially Obstructed,no,,,,24.4,27.2,77.4,C-6518,2021-06-27,10:33,91.1453992561319,17.152,,,
7c918c2a-678f-4e32-a9b5-57443c0a8ca3,2021-06-27 20:45:56 UTC,2021-06-27 20:46:46 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-06-28 01:11:26 UTC,2021-06-28 01:11:26 UTC,1,,2021JuneHawaii,,21.3517829,-157.7686768,POINT (-157.7686768 21.3517829),5c20b6e4-2a9f-41b5-9e32-fd3ef67861f3,,https://web.fulcrumapp.com/photos/view?photos=5c20b6e4-2a9f-41b5-9e32-fd3ef67861f3,Rotting_nut/pod/seed/fruit,,Fig?,Wild forest,Partially Obstructed,no,,,,23.4,26.5,78.8,C-6519,2021-06-27,10:45,94.9606834021971,6.7,,,333.0
d820312f-fdd2-4002-80a3-ace5857937b6,2021-06-28 14:39:37 UTC,2021-06-28 14:41:06 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-06-28 15:24:25 UTC,2021-06-28 15:24:25 UTC,1,,2021JuneHawaii,,21.2784566,-157.8220042,POINT (-157.8220042 21.2784566),bec78651-6220-40e5-ad52-0d965c81b87f,,https://web.fulcrumapp.com/photos/view?photos=bec78651-6220-40e5-ad52-0d965c81b87f,Rotting_flower,,,Wild forest,Partially Obstructed,no,,,,23.9,25.9,73.2,C-6530,2021-06-28,04:39,12.0036841922568,12.467,,,138.0
f0e7a381-bb34-42db-a722-0a69f11097c7,2021-06-28 14:50:01 UTC,2021-06-28 14:51:17 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-06-28 15:24:27 UTC,2021-06-28 15:24:27 UTC,1,,2021JuneHawaii,,21.2782459,-157.8220928,POINT (-157.8220928 21.2782459),66d0eba2-33a3-4eaf-b793-5d37c0f76c24,,https://web.fulcrumapp.com/photos/view?photos=66d0eba2-33a3-4eaf-b793-5d37c0f76c24,Rotting_flower,,,Wild forest,Partially Obstructed,no,,,,25.3,25.9,70.8,C-6533,2021-06-28,04:50,9.20119232249414,12.936,,,114.99726
2e10c6e0-b66e-4bad-98d2-6fff664a5065,2021-06-29 02:37:22 UTC,2021-06-29 02:40:13 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-06-29 05:05:24 UTC,2021-06-29 05:05:24 UTC,1,,2021JuneHawaii,,19.4374646,-155.3034332,POINT (-155.3034332 19.4374646),844b3e7d-e6c4-4a53-ae4b-c80c84ea97d8,,https://web.fulcrumapp.com/photos/view?photos=844b3e7d-e6c4-4a53-ae4b-c80c84ea97d8,Vegetal_litter/mix,,,Wild forest,Partially Obstructed,no,,,,19,22.4,70.6,C-6534,2021-06-28,16:37,1223.52626063823,12.866,,,185.58566
5c95d34b-464f-4e7e-a312-6d314c0e516e,2021-06-29 02:41:29 UTC,2021-06-29 02:42:13 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-06-29 05:05:26 UTC,2021-06-29 05:05:26 UTC,1,,2021JuneHawaii,,19.4385815,-155.3025506,POINT (-155.3025506 19.4385815),6ef308c5-1018-4711-a749-405b46abf8bc,,https://web.fulcrumapp.com/photos/view?photos=6ef308c5-1018-4711-a749-405b46abf8bc,Vegetal_litter/mix,,Crook of tree,Wild forest,Partially Obstructed,no,,,,19,21.7,71.1,C-6532,2021-06-28,16:41,1239.97253719368,5.155,,,5.0176125
9e05fa86-74b8-4795-acf1-332d7e844460,2021-06-29 02:43:18 UTC,2021-06-29 02:44:01 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-06-29 05:05:27 UTC,2021-06-29 05:05:27 UTC,1,,2021JuneHawaii,,19.4390569,-155.3025299,POINT (-155.3025299 19.4390569),97457010-fcb7-4e39-86e1-aeeac7f943b0,,https://web.fulcrumapp.com/photos/view?photos=97457010-fcb7-4e39-86e1-aeeac7f943b0,Vegetal_litter/mix,,Under log,Wild forest,Partially Obstructed,no,,,,16.1,21.7,72.1,C-6535,2021-06-28,16:43,1234.65782468292,8.04,,,318.04666
041c1215-4877-476b-8d09-8f33c794427b,2021-06-29 02:45:47 UTC,2021-06-29 02:46:25 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-06-29 05:05:29 UTC,2021-06-29 05:05:29 UTC,1,,2021JuneHawaii,,19.4393632,-155.3025834,POINT (-155.3025834 19.4393632),c79b784b-2833-45b3-a83c-5cc9637fc7cd,,https://web.fulcrumapp.com/photos/view?photos=c79b784b-2833-45b3-a83c-5cc9637fc7cd,Vegetal_litter/mix,,,Wild forest,Partially Obstructed,no,,,,19.3,21.1,74.7,C-6536,2021-06-28,16:45,1317.26324751583,9.648,,,27.591955
fb99b449-41fd-40d9-9443-52d3a4b2a13c,2021-06-29 02:47:38 UTC,2021-06-29 02:48:55 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-06-29 05:05:30 UTC,2021-06-29 05:05:30 UTC,1,,2021JuneHawaii,,19.4399671,-155.3022606,POINT (-155.3022606 19.4399671),addc4e50-8cdb-43b6-9f7c-fb77c65ca9bb,,https://web.fulcrumapp.com/photos/view?photos=addc4e50-8cdb-43b6-9f7c-fb77c65ca9bb,Vegetal_litter/mix,,,Wild forest,Partially Obstructed,no,,,,19.4,21.1,75,C-6537,2021-06-28,16:47,1268.3997408334,5.803,,,7.717158
c95c9110-3bb8-4bef-bb0f-89152ab1445e,2021-06-29 02:50:48 UTC,2021-06-29 02:51:24 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-06-29 05:05:31 UTC,2021-06-29 05:05:31 UTC,1,,2021JuneHawaii,,19.4404738,-155.3013426,POINT (-155.3013426 19.4404738),70587420-2b4d-498c-846c-9d3de36ebb06,,https://web.fulcrumapp.com/photos/view?photos=70587420-2b4d-498c-846c-9d3de36ebb06,Vegetal_litter/mix,,,Wild forest,Partially Obstructed,no,,,,17.3,20.4,76.5,C-6541,2021-06-28,16:50,1243.17663998128,5.923,,,268.3235
9098c0a2-6ad1-4acb-8b33-bcb03ec6e873,2021-06-29 02:52:49 UTC,2021-06-29 02:53:25 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-06-29 05:05:31 UTC,2021-06-29 05:05:31 UTC,1,,2021JuneHawaii,,19.4412416,-155.3008929,POINT (-155.3008929 19.4412416),463b68c8-8eb6-44fb-aa65-1682fac546ed,,https://web.fulcrumapp.com/photos/view?photos=463b68c8-8eb6-44fb-aa65-1682fac546ed,Vegetal_litter/mix,,,Wild forest,Partially Obstructed,no,,,,17.1,20.4,76.8,C-6531,2021-06-28,16:52,1258.0844341589,11.142,,,226.86107
e58bac61-7090-426c-8c51-ffa166c7827b,2021-06-29 02:54:55 UTC,2021-06-29 02:55:33 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-06-29 05:05:32 UTC,2021-06-29 05:05:32 UTC,1,,2021JuneHawaii,,19.4419225,-155.3011846,POINT (-155.3011846 19.4419225),b4826560-e8b1-4244-bb13-6369fe428462,,https://web.fulcrumapp.com/photos/view?photos=b4826560-e8b1-4244-bb13-6369fe428462,Rotting_nut/pod/seed/fruit,,,Wild forest,Partially Obstructed,no,,,,19.1,21.1,75.6,C-6529,2021-06-28,16:54,1261.91320388004,6.432,,,
f685d81a-779e-4215-816d-fb2eb258ce62,2021-06-29 02:56:34 UTC,2021-06-29 02:57:13 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-06-29 05:05:33 UTC,2021-06-29 05:05:33 UTC,1,,2021JuneHawaii,,19.4422665,-155.3016668,POINT (-155.3016668 19.4422665),ba65ad03-5102-4995-bba2-6aef1634ff38,,https://web.fulcrumapp.com/photos/view?photos=ba65ad03-5102-4995-bba2-6aef1634ff38,Vegetal_litter/mix,,,Wild forest,Partially Obstructed,no,,,,17.6,21.1,76.9,C-6527,2021-06-28,16:56,1259.90916365358,5.468,,,267.1261
05b2eb78-9a6d-4629-9d1c-a4b5ad462ecd,2021-06-29 02:58:48 UTC,2021-06-29 02:59:16 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-06-29 05:05:33 UTC,2021-06-29 05:05:33 UTC,1,,2021JuneHawaii,,19.442681,-155.3016294,POINT (-155.3016294 19.442681),c8c1e202-5ca8-4059-93f9-55c34ba4fbe3,,https://web.fulcrumapp.com/photos/view?photos=c8c1e202-5ca8-4059-93f9-55c34ba4fbe3,Vegetal_litter/mix,,,Wild forest,Partially Obstructed,no,,,,16.9,20.5,76.4,C-6525,2021-06-28,16:58,1272.52408310664,5.752,,,177.62263
155850c4-18bb-439e-9216-935bf1024c37,2021-06-29 03:01:41 UTC,2021-06-29 03:02:52 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-06-29 05:05:34 UTC,2021-06-29 05:05:34 UTC,1,,2021JuneHawaii,,19.4427661,-155.3028689,POINT (-155.3028689 19.4427661),e5ac4cfd-6826-4a42-9f17-c7ccf3a0251c,,https://web.fulcrumapp.com/photos/view?photos=e5ac4cfd-6826-4a42-9f17-c7ccf3a0251c,Vegetal_litter/mix,,,Wild forest,Partially Obstructed,no,,,,17.2,20.4,78.9,C-6524,2021-06-28,17:01,1301.1051278413,9.219,,,234.77739
7aa56aaa-bc6e-4509-9c5f-fc6365c1f097,2021-06-29 03:03:57 UTC,2021-06-29 03:04:36 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-06-29 05:05:35 UTC,2021-06-29 05:05:35 UTC,1,,2021JuneHawaii,,19.4425547,-155.3039245,POINT (-155.3039245 19.4425547),9b4c2369-d84b-4636-bcca-3f7050f7f841,,https://web.fulcrumapp.com/photos/view?photos=9b4c2369-d84b-4636-bcca-3f7050f7f841,Vegetal_litter/mix,,,Wild forest,Partially Obstructed,no,,,,16.8,20.4,78.6,C-6528,2021-06-28,17:03,1277.6257317176,3.776,,,269.9999
06915a8d-4802-4b81-b48e-9ad5422fb3d2,2021-06-29 03:06:12 UTC,2021-06-29 03:07:41 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-06-29 05:05:37 UTC,2021-06-29 05:05:37 UTC,1,,2021JuneHawaii,,19.4422462,-155.3043344,POINT (-155.3043344 19.4422462),796cac64-2ac2-40f7-8d59-1fc0248ef81f,,https://web.fulcrumapp.com/photos/view?photos=796cac64-2ac2-40f7-8d59-1fc0248ef81f,Vegetal_litter/mix,,,Wild forest,Partially Obstructed,no,,,,16.8,20.4,79.4,C-6526,2021-06-28,17:06,1275.3749914568,6.997,,,266.04178
e46086c1-4777-4f49-9cde-fd4711478bed,2021-06-29 03:07:54 UTC,2021-06-29 03:10:11 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-06-29 05:05:38 UTC,2021-06-29 05:05:38 UTC,1,,2021JuneHawaii,,19.4411998,-155.3048629,POINT (-155.3048629 19.4411998),e5113865-02a6-408a-a568-0ac0d3476ba6,,https://web.fulcrumapp.com/photos/view?photos=e5113865-02a6-408a-a568-0ac0d3476ba6,Vegetal_litter/mix,,,Wild forest,Partially Obstructed,no,,,,17.2,20.4,78.9,C-6523,2021-06-28,17:07,1255.20792821649,3.9,,,92.95958
3c267242-08ab-494d-8481-8f5c57227be5,2021-06-29 03:11:32 UTC,2021-06-29 03:12:06 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-06-29 05:05:38 UTC,2021-06-29 05:05:38 UTC,1,,2021JuneHawaii,,19.440128,-155.3051211,POINT (-155.3051211 19.440128),48b92937-7a42-4851-af60-21a4edf543e1,,https://web.fulcrumapp.com/photos/view?photos=48b92937-7a42-4851-af60-21a4edf543e1,Vegetal_litter/mix,,Crook of tree,Wild forest,Partially Obstructed,no,,,,17.5,20.4,78.4,C-6520,2021-06-28,17:11,1259.58517299503,4.288,,,
607cbf1d-8ef8-4afc-9fa4-3b208d64101a,2021-06-29 03:14:10 UTC,2021-06-29 03:14:50 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-06-29 05:05:39 UTC,2021-06-29 05:05:39 UTC,1,,2021JuneHawaii,,19.4398135,-155.3049876,POINT (-155.3049876 19.4398135),79e18406-c2d5-41d1-9c98-928a046e66e3,,https://web.fulcrumapp.com/photos/view?photos=79e18406-c2d5-41d1-9c98-928a046e66e3,Vegetal_litter/mix,,,Wild forest,Partially Obstructed,no,,,,18.1,20.4,78.4,C-6522,2021-06-28,17:14,1177.48451455405,10.362,,,94.052124
1b29d480-f395-4a67-96b2-6b0b3f042813,2021-06-29 03:27:27 UTC,2021-06-29 03:29:11 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-06-29 05:05:40 UTC,2021-06-29 05:05:40 UTC,1,,2021JuneHawaii,,19.4427703,-155.3023911,POINT (-155.3023911 19.4427703),80555080-6da2-4620-88b7-9b657bc6fc60,,https://web.fulcrumapp.com/photos/view?photos=80555080-6da2-4620-88b7-9b657bc6fc60,Vegetal_litter/mix,,,Wild forest,Partially Obstructed,no,,,,17.4,21.1,79.5,C-6538,2021-06-28,17:27,1243.58894151345,8.576,,,
ba2eef63-5d08-4704-85ff-db822487fc37,2021-06-29 03:29:18 UTC,2021-06-29 03:31:26 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-06-29 05:05:41 UTC,2021-06-29 05:05:41 UTC,1,,2021JuneHawaii,,19.4427965,-155.3027021,POINT (-155.3027021 19.4427965),7368247a-91cd-4810-a964-40bcebf4c74d,,https://web.fulcrumapp.com/photos/view?photos=7368247a-91cd-4810-a964-40bcebf4c74d,Vegetal_litter/mix,,,Wild forest,Partially Obstructed,no,,,,18,20.4,78.4,C-6521,2021-06-28,17:29,1266.07643855725,7.504,,,29.607561
be62a142-4390-4101-8e16-9de8f6f51e9e,2021-06-29 03:32:51 UTC,2021-06-29 03:33:55 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-06-29 05:05:42 UTC,2021-06-29 05:05:42 UTC,1,,2021JuneHawaii,,19.4427918,-155.3030699,POINT (-155.3030699 19.4427918),c91583b8-0099-474e-8300-87fd01512478,,https://web.fulcrumapp.com/photos/view?photos=c91583b8-0099-474e-8300-87fd01512478,Vegetal_litter/mix,,,Wild forest,Partially Obstructed,no,,,,17.2,20.4,78.4,C-6539,2021-06-28,17:32,1263.92213901997,3.825,,,90.82588
b0a6b63e-2eb1-47fb-99bf-f427cba50f1c,2021-06-29 03:33:58 UTC,2021-06-29 03:35:45 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-06-29 05:05:42 UTC,2021-06-29 05:05:42 UTC,1,,2021JuneHawaii,,19.442746,-155.3036448,POINT (-155.3036448 19.442746),2baf648b-4b75-4718-a11e-8e86def9d1d7,,https://web.fulcrumapp.com/photos/view?photos=2baf648b-4b75-4718-a11e-8e86def9d1d7,Vegetal_litter/mix,,,Wild forest,Partially Obstructed,no,,,,18.5,20.4,78,C-6540,2021-06-28,17:33,1270.15194715979,4.424,,,202.6735
84313ace-bc2a-4f58-99b1-c678569e7ad4,2021-06-29 03:37:27 UTC,2021-06-29 03:38:01 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-06-29 05:05:43 UTC,2021-06-29 05:05:43 UTC,1,,2021JuneHawaii,,19.4426421,-155.3038064,POINT (-155.3038064 19.4426421),859e138c-978f-43ce-8947-de116c2a5562,,https://web.fulcrumapp.com/photos/view?photos=859e138c-978f-43ce-8947-de116c2a5562,Vegetal_litter/mix,,,Wild forest,Partially Obstructed,no,,,,17.5,20.4,78.3,C-6416,2021-06-28,17:37,1274.75130264008,3.937,,,62.233456
2a17b038-20f0-42e3-b639-bb096c643af6,2021-06-29 03:39:10 UTC,2021-06-29 03:39:48 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-06-29 05:05:44 UTC,2021-06-29 05:05:44 UTC,1,,2021JuneHawaii,,19.4420922,-155.3046084,POINT (-155.3046084 19.4420922),2fbd0033-8b6a-4c76-a6c2-c0254011c252,,https://web.fulcrumapp.com/photos/view?photos=2fbd0033-8b6a-4c76-a6c2-c0254011c252,Vegetal_litter/mix,,,Wild forest,Partially Obstructed,no,,,,18.1,20.4,78,C-6421,2021-06-28,17:39,1272.86995838863,4.573,,,90.85129
6098853b-daa2-45ec-a686-8a8b7ed3d90f,2021-06-29 03:40:58 UTC,2021-06-29 03:41:33 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-06-29 05:05:45 UTC,2021-06-29 05:05:45 UTC,1,,2021JuneHawaii,,19.4416557,-155.3047275,POINT (-155.3047275 19.4416557),2eea88ee-78d5-43d7-ae30-cffe53dcae62,,https://web.fulcrumapp.com/photos/view?photos=2eea88ee-78d5-43d7-ae30-cffe53dcae62,Vegetal_litter/mix,,,Wild forest,Partially Obstructed,no,,,,17.5,19.7,78.9,C-6419,2021-06-28,17:40,1271.96616630782,4.216,,,2.36219
0589e193-3124-4d57-bc00-58a1d57dfd75,2021-06-29 04:10:21 UTC,2021-06-29 04:10:50 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-06-29 05:05:46 UTC,2021-06-29 05:05:46 UTC,1,,2021JuneHawaii,,19.4286938,-155.2242514,POINT (-155.2242514 19.4286938),99f72236-1a94-43b4-8969-2daa7b2e5cd0,,https://web.fulcrumapp.com/photos/view?photos=99f72236-1a94-43b4-8969-2daa7b2e5cd0,Vegetal_litter/mix,,,Wild forest,Partially Obstructed,no,,,,18.6,21.4,78.4,C-6418,2021-06-28,18:10,1144.52404839613,11.792,,,126.17793
5dd8c3e1-7b53-491e-923e-723fbb1ab791,2021-06-29 16:46:58 UTC,2021-06-29 16:47:40 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-06-30 15:58:28 UTC,2021-06-30 15:58:28 UTC,1,,2021JuneHawaii,,19.1105731,-155.8246635,POINT (-155.8246635 19.1105731),27ffd37b-894b-48cd-a5b2-a22d30cb3014,,https://web.fulcrumapp.com/photos/view?photos=27ffd37b-894b-48cd-a5b2-a22d30cb3014,Vegetal_litter/mix,,,Wild forest,Partially Obstructed,no,,,,17.8,17.6,86.2,C-6417,2021-06-29,06:46,594.040867687695,5.002,,,80.85125
e45f9f01-821c-429e-b48d-263146460e94,2021-06-29 16:49:08 UTC,2021-06-29 16:49:47 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-06-30 15:58:30 UTC,2021-06-30 15:58:30 UTC,1,,2021JuneHawaii,,19.1106518,-155.8244942,POINT (-155.8244942 19.1106518),616f12e5-1b0c-4a02-bcff-7fd74d6cafd9,,https://web.fulcrumapp.com/photos/view?photos=616f12e5-1b0c-4a02-bcff-7fd74d6cafd9,Rotting_flower,,,Wild forest,Partially Obstructed,no,,,,17.5,17.6,86.7,C-6422,2021-06-29,06:49,585.008928002243,8.933,,,48.09816
fe8c2b12-0488-47f6-8ba8-2c9226ff6a98,2021-06-29 16:51:23 UTC,2021-06-29 16:52:11 UTC,erik.andersen@northwestern.edu,erik.andersen@northwestern.edu,2021-06-30 15:58:31 UTC,2021-06-30 15:58:31 UTC,1,,2021JuneHawaii,,19.1109828,-155.8240852,POINT (-155.8240852 19.1109828),b1096912-4107-41aa-890d-a30357fa6103,,https://web.fulcrumapp.com/photos/view?photos=b1096912-4107-41aa-890d-a30357fa6103,Vegetal_litter/mix,,,Wild forest,Partially Obstructed,no,,,,17.8,17.6,86.7,C-6420,2021-06-29,06:51,559.721603419418,9.29,,,58.02888
